customerID,num_trades,total_volume,avg_trade_value,first_trade,last_trade,num_assets,asset_types,sector_diversity,investment_span_days,riskLevel,investmentCapacity,cluster,segment
41954A3BDD123848D9E4,8,4938.0,1846.265,2018-01-02,2022-04-26,4,1,2,1575,Not_Available,Not_Available,0,Passive Investor
419825EE173391D20793,2,24.0,1200.0,2021-03-19,2021-03-19,1,1,1,0,Income,CAP_80K_300K,0,Passive Investor
419BEE58ED6E448FB431,2,321.338,583.4212728,2018-01-02,2022-09-06,1,1,0,1708,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
41A29976B29CE78A05AA,6,1387.096,23545.992317333334,2018-01-02,2022-03-11,3,1,0,1529,Income,CAP_80K_300K,0,Passive Investor
41A5DDE448FEA2486B85,2,4.0,2.74,2018-01-02,2021-08-31,1,1,0,1337,Income,CAP_30K_80K,0,Passive Investor
41AC6959893351D6460C,6,104.0,1733.3333333333333,2021-03-19,2021-11-12,3,1,1,238,Balanced,CAP_80K_300K,0,Passive Investor
41AFB304BE6DAB96ED23,1,800.416,9999.997296,2020-01-29,2020-01-29,1,1,0,0,Balanced,CAP_80K_300K,0,Passive Investor
41B696AB4150F13D9DFC,6,12.0,202.4,2018-05-07,2020-09-11,1,1,1,858,Predicted_Income,Predicted_CAP_30K_80K,0,Passive Investor
41B818F03A1E1673E78E,10,59097.672,3590.25959656,2018-01-02,2022-05-20,5,2,3,1599,Income,CAP_LT30K,1,Diversified Wealth Builder
41B94C1BAFBB817CA9A1,3,432.612,1999.9997168000002,2021-03-19,2021-03-22,2,2,1,3,Balanced,CAP_LT30K,1,Diversified Wealth Builder
41BE5B0031B6A6EF1242,23,52250.0,5915.434782608696,2018-01-02,2022-05-11,3,1,1,1590,Balanced,CAP_80K_300K,0,Passive Investor
41C106F899E6F8F227DC,2,18.0,72.45,2018-01-02,2019-03-19,1,1,1,441,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
41C85B561E4144640FC3,11,14470.0,6564.254545454546,2018-01-02,2022-09-13,2,1,1,1715,Income,CAP_80K_300K,0,Passive Investor
41C8DE0ADE6FE41D461F,62,571190.45,17348.04536032258,2018-01-02,2022-05-19,9,3,4,1598,Aggressive,CAP_80K_300K,1,Diversified Wealth Builder
41CB72660A0C192821A5,8,3274.0,5850.4775,2018-01-02,2022-03-04,4,1,2,1522,Income,CAP_LT30K,0,Passive Investor
41D0B648BFA8AFCC42E7,8,167.092,455.5992054,2020-02-17,2022-05-04,4,3,2,807,Income,CAP_30K_80K,1,Diversified Wealth Builder
41D2D3ABA25330D95C2F,7,3063.5860000000002,3227.679884185715,2018-01-02,2022-11-23,2,1,0,1786,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
41D3A65A6D6419764F80,2,3795.328,2712.9004544,2018-01-02,2021-04-21,1,1,0,1205,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
41D6A5CB15E30911184C,36,316040.0,9662.335277777778,2018-01-02,2022-02-17,4,1,3,1507,Balanced,CAP_LT30K,0,Passive Investor
41D8AE44D8890B29AD7D,8,19308.0,1355.691,2018-01-02,2020-03-17,4,1,4,805,Balanced,CAP_LT30K,0,Passive Investor
41DC47E0E86A65D89DA9,6,4626.0,1999.0661666666667,2018-01-02,2020-02-26,3,1,1,785,Income,CAP_30K_80K,0,Passive Investor
41DD3A269AA9DF247D07,2,2333.334,1622.4254635499997,2018-01-02,2022-05-24,1,1,0,1603,Income,CAP_LT30K,0,Passive Investor
41E049D13EAF3F97DEF1,2,796.292,4977.7606431,2020-02-18,2022-02-10,1,1,0,723,Income,CAP_LT30K,0,Passive Investor
41E0C2849C70C7B4C04B,6,82.0,1366.6666666666667,2021-03-19,2021-11-12,3,1,1,238,Balanced,CAP_30K_80K,0,Passive Investor
41E114FC8594780421C7,8,10124.166,3859.1277618500003,2020-02-21,2021-08-18,4,1,0,544,Aggressive,CAP_GT300K,0,Passive Investor
41E4D0EABBCE7555B04D,3,1277.126,577.8782295666666,2018-01-02,2022-07-25,1,1,0,1665,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
41E5EC26B009C5A67E99,6,1208.0,2855.0,2018-01-02,2021-10-01,3,2,3,1368,Balanced,CAP_LT30K,1,Diversified Wealth Builder
41E66100AF38C0EA2E85,2,1995.608,12146.916664600001,2018-01-02,2021-04-28,1,1,0,1212,Income,CAP_LT30K,0,Passive Investor
41E77563D8ED93CD0168,2,500.0,227.24,2020-03-17,2020-03-18,1,1,0,1,Balanced,CAP_LT30K,0,Passive Investor
41E841725429F21D4D29,4,1700.0,5929.9875,2018-01-02,2020-10-12,1,1,0,1014,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
41EBA3DE35177BC32923,7,81360.0,37309.38,2018-01-02,2021-02-25,3,1,2,1150,Aggressive,CAP_30K_80K,0,Passive Investor
41ED16BB245A77A3A4C0,2,666.0,1196.6355,2018-01-02,2022-04-20,1,1,0,1569,Income,CAP_80K_300K,0,Passive Investor
41EF622E19C83CA25978,2,9934.582,6045.6898761,2018-01-02,2020-08-05,1,1,0,946,Income,CAP_30K_80K,0,Passive Investor
41F0BFC5742715CD5EA6,14,73976.0,11673.773571428572,2018-01-02,2022-03-18,7,1,5,1536,Predicted_Balanced,Predicted_CAP_LT30K,2,Active Trader
41F12341EB00B3239121,9,30778.0,995.5590555555557,2018-01-02,2021-06-30,3,1,3,1275,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
41F21BEADDED8CB631B5,1,74.217,999.9924363,2021-12-15,2021-12-15,1,1,0,0,Income,CAP_30K_80K,0,Passive Investor
41F3A41E2F4FEDBB2656,4,5423.628,13812.8107971,2018-01-02,2022-03-21,2,1,0,1539,Balanced,CAP_30K_80K,0,Passive Investor
41F3CC508EE8A3AD2921,97,381804.2500000003,3390.96578556701,2018-01-02,2021-04-14,31,2,12,1198,Balanced,CAP_30K_80K,2,Active Trader
41F52C1259EDE6987949,4,1890.0,3018.3,2018-01-02,2021-11-25,2,2,2,1423,Balanced,CAP_80K_300K,1,Diversified Wealth Builder
41F9F8EB90E9194F3482,4,4.0,14.178450000000002,2018-01-02,2022-02-28,2,1,1,1518,Predicted_Balanced,Predicted_CAP_LT30K,0,Passive Investor
41FA31AB3373F62A3A2D,2,6666.0,11100.556499999999,2018-01-02,2022-08-25,1,1,0,1696,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
41FE1E9729F3720F781F,8,1041.528,1257.7041659,2018-01-02,2022-06-20,4,3,2,1630,Aggressive,CAP_30K_80K,1,Diversified Wealth Builder
41FF015353CD6E69C33F,33,369319.0,10837.122136363636,2020-03-20,2022-11-28,6,1,1,983,Predicted_Conservative,Predicted_CAP_30K_80K,0,Passive Investor
4200AE36794458C7BE32,4,10200.0,5941.5,2018-01-02,2018-01-29,2,1,2,27,Aggressive,CAP_LT30K,0,Passive Investor
42016BDB862368A31473,6,4576.0,3192.4933333333333,2018-01-02,2021-07-08,3,1,2,1283,Income,CAP_LT30K,0,Passive Investor
42057FBD5E31C48464D2,7,7637.936,13565.341662557143,2018-01-02,2020-03-20,3,1,0,808,Predicted_Income,Predicted_CAP_80K_300K,0,Passive Investor
4207E232074896B958B8,48,346000.00000342005,13733.374999999682,2018-01-02,2022-08-12,1,1,1,1683,Balanced,CAP_30K_80K,0,Passive Investor
42080B0B1562DA770BD5,4,1206.148,5385.56120855,2021-10-05,2022-01-05,2,1,0,92,Income,CAP_80K_300K,0,Passive Investor
42087DD49E2C72ED45F6,1,1532.355,19999.990989,2021-09-20,2021-09-20,1,1,0,0,Balanced,CAP_30K_80K,0,Passive Investor
420AE4C46670267EFB7F,2,88.0,325.38,2018-01-02,2022-02-25,1,1,1,1515,Income,CAP_LT30K,0,Passive Investor
420DA1F1220D91729B97,5,7700.0,5892.5,2018-01-02,2021-09-06,3,1,3,1343,Income,CAP_LT30K,0,Passive Investor
421090899C1041A41C3E,2,600.0,4207.5,2018-01-02,2022-06-23,1,1,1,1633,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
421711E877207B4EF97C,1,849.926,10999.9972698,2021-10-26,2021-10-26,1,1,0,0,Income,CAP_30K_80K,0,Passive Investor
421987F183F0C4AECEA0,4,8966.0,2693.0025,2018-01-02,2022-02-01,2,1,2,1491,Income,CAP_LT30K,0,Passive Investor
421B8C42D925AE7D3498,14,26106.0,15968.470000000001,2018-01-02,2022-11-11,4,1,2,1774,Balanced,CAP_LT30K,0,Passive Investor
421F166C82DEEA502744,4,2060.0,1624.9665,2018-01-02,2022-06-22,2,1,1,1632,Income,CAP_30K_80K,0,Passive Investor
421FE0A4852A2F1E1242,17,188336.0,11315.130223529412,2018-01-02,2022-09-06,5,1,3,1708,Balanced,CAP_LT30K,0,Passive Investor
4220F2C2FA4CE78C8B5D,6,262.0,553.4515,2018-01-02,2022-11-07,3,1,2,1770,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
42222421CD54CA27F259,2,630.867,3999.995923,2021-10-12,2021-10-12,2,1,0,0,Balanced,CAP_LT30K,0,Passive Investor
4222ACE7260D2D77A41E,1,10.0,25.24,2021-10-07,2021-10-07,1,1,0,0,Conservative,CAP_LT30K,0,Passive Investor
4224F0D9D56A71F320D4,2,150.0,7500.0,2021-07-16,2021-07-16,1,1,1,0,Balanced,CAP_GT300K,0,Passive Investor
4225E56C3E61EBE4B347,4,606.0,2199.44,2018-01-02,2022-05-20,2,1,1,1599,Conservative,CAP_30K_80K,0,Passive Investor
422D5726C145B62AE1E7,2,873.534,1663.57998795,2018-01-02,2022-11-29,1,1,0,1792,Not_Available,Not_Available,0,Passive Investor
422EA4D2A282355FB4FF,2,810.862,1333.11794265,2018-01-02,2019-03-18,1,1,0,440,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
4234AF3D0839E92115C7,4,292.0,64.928,2018-01-02,2020-05-19,2,1,2,868,Conservative,CAP_30K_80K,0,Passive Investor
4234D1419B3F5ADD1393,12,47188.03333333333,1547.1168166666666,2018-01-02,2022-06-15,5,1,2,1625,Income,CAP_LT30K,0,Passive Investor
42350619ADDDD5EA6034,2,1262.138,755.2318257499999,2018-01-02,2018-12-17,1,1,0,349,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
4236162726E5E08B73F7,3,2800.0,520.0266666666666,2021-05-21,2022-07-25,2,1,1,430,Balanced,CAP_80K_300K,0,Passive Investor
4239987298780625E59E,6,82.0,1366.6666666666667,2021-03-19,2021-11-12,3,1,1,238,Balanced,CAP_30K_80K,0,Passive Investor
423A68ACC03F93321AE7,208,605366.5,6889.582283653846,2018-01-02,2022-11-25,12,1,6,1788,Balanced,CAP_30K_80K,2,Active Trader
423ABE6A9589CAB1FD03,10,1326.0,668.5758,2018-01-02,2020-12-07,5,1,2,1070,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
423D30F8A272BB154528,2,74.0,471.565,2018-01-02,2020-02-18,1,1,1,777,Conservative,CAP_LT30K,0,Passive Investor
423D73489F3FADB04787,3,898.972,1000.1512985999999,2018-01-02,2018-07-27,1,1,0,206,Conservative,CAP_LT30K,0,Passive Investor
42401370BB4671FE676E,2,666.0,1072.4265,2018-01-02,2022-08-01,1,1,0,1672,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
42415EFEB4B45F8201C2,65,70697.0,2215.2280076923075,2018-01-02,2022-11-22,20,1,6,1785,Balanced,CAP_LT30K,2,Active Trader
424962C7528DC20B2FC5,96,37511.0,835.2015625,2018-01-02,2022-06-22,5,1,3,1632,Balanced,CAP_30K_80K,0,Passive Investor
424A17338DC1554D1B2D,4,8459.174,4413.138514325,2018-01-02,2022-09-12,2,1,0,1714,Income,CAP_80K_300K,0,Passive Investor
424D9B1882E56C5DC9E6,2,194.0,1328.415,2018-01-02,2021-08-09,1,1,1,1315,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
424FC3915BDB0E4A6AD4,4,123680.0,86510.56,2018-01-02,2021-10-26,2,1,2,1393,Predicted_Aggressive,Predicted_CAP_LT30K,0,Passive Investor
42525CB2F43E0C0EB9AC,2,6666.0,10517.281500000001,2018-01-02,2022-06-17,1,1,0,1627,Income,CAP_LT30K,0,Passive Investor
425C92602C60572AE551,9,19630.0,10699.277777777777,2018-01-02,2022-06-30,3,1,2,1640,Balanced,CAP_30K_80K,0,Passive Investor
425CD8180F2741C1BCD6,98,22115.0,776.4885102040816,2018-01-02,2021-09-08,20,1,8,1345,Balanced,CAP_LT30K,2,Active Trader
425DBEB787352D51DB0D,1,874.783,9999.9943862,2021-09-09,2021-09-09,1,1,0,0,Income,CAP_30K_80K,0,Passive Investor
425E394A41B540A4EA2D,9,8942.0,2432.943277777778,2018-01-02,2020-11-16,3,1,2,1049,Predicted_Income,Predicted_CAP_30K_80K,0,Passive Investor
42612777E07462D2728B,4,118.0,2950.0,2021-03-19,2021-07-16,2,1,1,119,Income,CAP_30K_80K,0,Passive Investor
426356CDB31AC3E9E622,3,75.0,20.312266666666666,2020-06-15,2020-06-22,3,1,2,7,Income,CAP_LT30K,0,Passive Investor
426543989AB3548C6EAA,32,5400.0,874.653125,2020-03-04,2022-11-04,5,1,3,975,Balanced,CAP_LT30K,0,Passive Investor
42685E7A14412E0A459A,3,8603.792,3487.547087199999,2018-01-02,2020-10-23,1,1,0,1025,Income,CAP_80K_300K,0,Passive Investor
42691D51CB29D323EB1F,15,152.706,132.52899039333334,2018-01-02,2022-11-25,1,1,0,1788,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
426CD4EBEB1C63F61989,2,6.0,278.3118,2022-05-30,2022-05-30,1,1,1,0,Predicted_Income,Predicted_CAP_80K_300K,0,Passive Investor
4270153FA41391BC98A0,2,446.296,759.484218,2018-01-02,2018-06-14,1,1,0,163,Income,CAP_LT30K,0,Passive Investor
42703AD49E0D40CD2F84,2,564.6,358.01286000000005,2018-01-02,2020-11-13,1,1,0,1046,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
427064B56F287F4BB13D,7,2640.0,1750.6285714285714,2020-09-08,2020-12-09,4,1,3,92,Balanced,CAP_LT30K,0,Passive Investor
427573E025B4C21DAC7C,6,56.0,933.3333333333334,2021-07-16,2022-01-21,3,1,1,189,Income,CAP_LT30K,0,Passive Investor
4276F38F85E6C40057C2,6,688.0,1199.3066666666668,2018-01-02,2022-07-25,3,1,2,1665,Conservative,CAP_LT30K,0,Passive Investor
427764BCA89040EE4762,2,5295.415999999999,28499.9961634,2021-05-10,2021-05-10,2,1,0,0,Conservative,CAP_80K_300K,0,Passive Investor
427772052F65D9E813F6,2,200.0,275.05,2018-01-02,2020-12-31,1,1,0,1094,Income,CAP_LT30K,0,Passive Investor
427A0E1D27AC63A997D6,3,2561.708,1222.4470576,2018-01-02,2021-08-20,1,1,0,1326,Conservative,CAP_LT30K,0,Passive Investor
427F99E91B8388B98D90,10,13356.833333333334,451.72740000000005,2018-01-02,2020-12-03,3,1,2,1066,Balanced,CAP_LT30K,0,Passive Investor
4281149FB7E89FC05334,8,1008.0,743.9126249999999,2018-01-02,2020-07-30,4,1,3,940,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
428A15365F10B368488F,2,1000.0,3935.0,2018-01-02,2018-04-05,1,1,1,93,Income,CAP_LT30K,0,Passive Investor
428B1E2128455C41554D,4,1030.508,424.89654395,2018-01-02,2020-07-16,2,1,0,926,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
428D41D478A8629AAED0,14,1194.0,217.09142857142857,2018-01-02,2020-01-16,7,1,3,744,Balanced,CAP_LT30K,0,Passive Investor
428E28A6FBEFCE85ED67,2,4.0,5.817,2018-01-02,2019-07-30,1,1,0,574,Balanced,CAP_LT30K,0,Passive Investor
429008CE7FB3992D5DFA,1,1513.857,19499.992017,2021-11-24,2021-11-24,1,1,0,0,Predicted_Conservative,Predicted_CAP_30K_80K,0,Passive Investor
429038B636146B127EDD,2,44.0,2200.0,2021-03-19,2021-03-19,1,1,1,0,Balanced,CAP_GT300K,0,Passive Investor
4290D41EB9BA5066720D,12,244.0,163.29625000000001,2021-04-13,2022-05-26,6,1,4,408,Balanced,CAP_LT30K,0,Passive Investor
4295AAB75D89ABA9C73B,2,820.6890000000001,4999.99521965,2022-03-14,2022-03-14,2,1,0,0,Income,CAP_LT30K,0,Passive Investor
4298A3829C6F152A664F,57,38695.0,1261.3995614035086,2018-01-02,2022-11-11,11,1,4,1774,Balanced,CAP_LT30K,2,Active Trader
429F5F509849C1106668,19,16709.0,1515.5357315789474,2018-01-02,2022-03-30,8,1,5,1548,Balanced,CAP_LT30K,2,Active Trader
42A506CA6D082530EB39,4,6236.192,11925.1407574,2018-01-02,2022-10-04,2,2,1,1736,Predicted_Income,Predicted_CAP_LT30K,1,Diversified Wealth Builder
42A8FB087DF505C10E34,11,778.0,706.3245454545454,2018-01-02,2021-08-25,4,1,4,1331,Balanced,CAP_LT30K,0,Passive Investor
42AEF8EBF641978ED28E,2,2223.404,3752.4389308,2018-01-02,2018-06-08,1,1,0,157,Balanced,CAP_LT30K,0,Passive Investor
42B0AD355C0B264E8700,2,6.0,300.0,2020-10-23,2020-10-23,1,1,1,0,Balanced,CAP_30K_80K,0,Passive Investor
42B348F0F8BEAD62313D,6,10035.4,2384.5987526999997,2018-01-02,2020-11-17,2,1,0,1050,Income,CAP_30K_80K,0,Passive Investor
42B6788FA4EA8650CC97,8,14048.0,3821.44875,2018-01-02,2022-08-01,3,1,1,1672,Conservative,CAP_30K_80K,0,Passive Investor
42B939A32AA899B31154,6,1690.0,930.4340000000001,2018-01-02,2019-09-02,3,1,2,608,Income,Predicted_CAP_80K_300K,0,Passive Investor
42BC0666B85D8D43EE63,6,936.484,1570.2019414790946,2018-01-02,2018-05-14,3,1,0,132,Predicted_Aggressive,Predicted_CAP_80K_300K,0,Passive Investor
42BC692E545B2AC535C5,2,16.0,23.908,2018-01-02,2021-05-10,1,1,0,1224,Predicted_Balanced,Predicted_CAP_LT30K,0,Passive Investor
42BE778874735C4B3305,2,1558.396,10981.9776521,2018-01-02,2022-05-10,1,1,0,1589,Income,CAP_80K_300K,0,Passive Investor
42BF087D1DF0F476A21B,2,2240.412,1593.6050556,2018-01-02,2021-07-22,1,1,0,1297,Income,CAP_LT30K,0,Passive Investor
42C0EAD90CAA121D6259,2,436.0,892.71,2018-01-02,2020-12-09,1,1,0,1072,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
42C562679375871556F9,4,5030.0,2893.75,2018-01-02,2021-08-31,2,2,2,1337,Predicted_Balanced,Predicted_CAP_LT30K,1,Diversified Wealth Builder
42C82ABC9121F55C7A9A,6,489.5,78.13566666666667,2018-01-02,2018-07-16,3,1,2,195,Predicted_Balanced,Predicted_CAP_LT30K,0,Passive Investor
42CC31D72C8072E2D6C0,19,1513.216,713.7850895631578,2018-01-02,2021-03-16,2,2,0,1169,Income,CAP_LT30K,1,Diversified Wealth Builder
42CC89C2C1F3B3BB6846,2,850.106,1322.0848512,2018-01-02,2020-04-28,1,1,0,847,Predicted_Balanced,Predicted_CAP_80K_300K,0,Passive Investor
42CCE4D70A29431C9327,2,783.838,1513.2384509,2018-01-02,2022-04-26,1,1,0,1575,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
42D0FCE43F8B68851125,4,38.0,950.0,2021-03-19,2021-07-16,2,1,1,119,Income,CAP_80K_300K,0,Passive Investor
42D2C5968A8C4BD52F0A,2,100.768,673.9137112000001,2018-01-02,2022-05-24,1,1,0,1603,Conservative,CAP_LT30K,0,Passive Investor
42D49314428B097E7F3D,4,4.0,100.0,2019-10-18,2021-03-19,2,1,1,518,Income,CAP_30K_80K,0,Passive Investor
42D7D64A5AB607E832F5,4,26.0,650.0,2021-03-19,2021-11-12,2,1,1,238,Income,CAP_80K_300K,0,Passive Investor
42DCD4D4D074913A1AA5,10,2960.0,358.4525,2020-04-09,2020-11-23,1,1,0,228,Balanced,CAP_LT30K,0,Passive Investor
42DD1D76D74555926931,76,113484.00000000189,1970.4182763157894,2018-01-02,2022-09-28,27,1,10,1730,Income,CAP_LT30K,2,Active Trader
42DDF0EF5D56988299EC,8,104.0,1298.991,2022-01-21,2022-01-25,4,1,1,4,Balanced,CAP_30K_80K,0,Passive Investor
42DF8E2269BE0999934B,2,60.0,3000.0,2021-07-16,2021-07-16,1,1,1,0,Income,CAP_80K_300K,0,Passive Investor
42E2CAF3A3295EBCC5D8,4,1142.0,3377.2574999999997,2018-01-02,2021-09-09,2,1,1,1346,Income,CAP_LT30K,0,Passive Investor
42E4E50C96099017EBBC,6,34.0,566.6666666666666,2021-03-19,2022-07-08,3,1,1,476,Balanced,CAP_GT300K,0,Passive Investor
42E7D1D2782A5FB50845,37,33933.333333333336,846.6581081081081,2018-01-02,2022-09-20,7,1,2,1722,Income,CAP_LT30K,0,Passive Investor
42E89E638A791F338FBA,1,461.062,6029.999367,2021-08-18,2021-08-18,1,1,0,0,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
42E936AFC085F8B716A7,2,60.0,7.8,2018-01-02,2021-03-26,1,1,1,1179,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
42EBF320EF2D932C7D3C,17,7800.0,800.7941176470588,2018-01-02,2022-10-19,5,1,3,1751,Balanced,CAP_LT30K,0,Passive Investor
42EE88A13D121623649B,5,400.1428571428571,1672.2280577142858,2018-01-15,2021-09-27,1,1,1,1351,Conservative,CAP_LT30K,0,Passive Investor
42EF7AF7E3A76B2B8BC7,6,1310.51,738.8703938499999,2018-01-02,2022-11-02,3,2,1,1765,Balanced,CAP_LT30K,1,Diversified Wealth Builder
42EFAEFA59EB6F9F052E,8,372.0,760.2660000000001,2018-01-02,2020-12-30,3,2,2,1093,Conservative,CAP_80K_300K,1,Diversified Wealth Builder
42EFBC2CA5D51D02D12F,2,4.0,5.75,2018-01-02,2021-09-23,1,1,0,1360,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
42F17B18417BA6C74BB4,2,20.0,152.75,2018-01-02,2021-02-18,1,1,1,1143,Aggressive,CAP_LT30K,0,Passive Investor
42F34EB1C330F4207ACE,7,27970.0,5326.971428571429,2018-01-02,2022-01-18,4,1,2,1477,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
42F608816EA098626E24,4,7096.030000000001,2096.9538225,2018-01-17,2020-10-08,2,2,1,995,Balanced,CAP_LT30K,1,Diversified Wealth Builder
42F6BE19121FF2A1E470,6,104.0,1733.3333333333333,2021-03-19,2021-11-12,3,1,1,238,Balanced,CAP_80K_300K,0,Passive Investor
42F7C54F64589B7DBFA1,1,1746.74,19999.998326,2021-08-24,2021-08-24,1,1,0,0,Income,CAP_80K_300K,0,Passive Investor
42F90F3E452B3FCA1D1C,2,1124.0,3484.4,2018-01-02,2021-11-16,1,1,1,1414,Predicted_Income,Predicted_CAP_30K_80K,0,Passive Investor
42F95FE85F95046EE353,2,20.0,3.0,2018-01-02,2022-08-22,1,1,1,1693,Conservative,CAP_LT30K,0,Passive Investor
42FB958F7270FDA869F3,12,1321.4333333333334,172.48195,2018-01-02,2018-07-30,6,1,4,209,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
42FBBD5BE72A3B13C843,2,5000.0,30725.0,2018-01-02,2021-12-08,1,1,1,1436,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
42FCF2C24D540E213A6D,8,697.0,630.269375,2018-01-02,2018-01-03,5,1,4,1,Balanced,CAP_30K_80K,0,Passive Investor
42FDF6D16666D3985A3E,8,3603.0,868.915,2018-01-02,2022-09-30,4,1,3,1732,Balanced,CAP_LT30K,0,Passive Investor
42FF8FC8DD3CAE30B304,2,6.0,43.185,2018-01-02,2022-08-18,1,1,1,1689,Income,CAP_LT30K,0,Passive Investor
42FFBBF1BE5075A6B1A5,8,5000.0,1733.51025,2018-01-02,2022-08-31,3,1,2,1702,Income,CAP_LT30K,0,Passive Investor
4301AA943572E713BF6A,3,280.0,1336.4666666666667,2018-01-02,2020-11-02,1,1,1,1035,Income,CAP_LT30K,0,Passive Investor
4304E3998C9B6E719CB0,2,222.0,888.0,2018-01-02,2018-04-25,1,1,1,113,Conservative,CAP_LT30K,0,Passive Investor
430530D22E2FEEB612BC,2,16.0,21.352,2018-01-02,2021-02-16,1,1,0,1141,Predicted_Income,Predicted_CAP_30K_80K,0,Passive Investor
4307091DAFC9526EF730,5,5540.0,3356.282,2022-02-28,2022-03-21,1,1,0,21,Aggressive,CAP_30K_80K,0,Passive Investor
43079E3EE76FD92877F3,2,216.0,1334.7612,2018-01-02,2020-10-20,1,1,0,1022,Predicted_Balanced,Predicted_CAP_LT30K,0,Passive Investor
43082A4184E3B5929C96,2,216.0,1334.7612,2018-01-02,2020-10-20,1,1,0,1022,Predicted_Balanced,Predicted_CAP_LT30K,0,Passive Investor
430891AD40F2D6A44228,7,12454.0,977.2708571428572,2021-07-06,2022-04-11,4,1,4,279,Balanced,CAP_LT30K,0,Passive Investor
4308E524CE4B69DB8384,8,28099.582000000002,15456.870127375001,2020-06-18,2022-06-14,2,1,0,726,Balanced,CAP_80K_300K,0,Passive Investor
4309A63896B1E218EFFD,13,4200.0,4851.423076923077,2018-01-02,2022-01-17,1,1,1,1476,Balanced,CAP_LT30K,0,Passive Investor
430AEB5AD1743DDDFB4A,18,61876.0,3973.9964444444445,2018-01-02,2022-11-04,8,2,5,1767,Aggressive,CAP_GT300K,1,Diversified Wealth Builder
43109AE120470D702923,5,2125.0,1557.85,2020-12-23,2021-12-13,4,1,4,355,Income,CAP_30K_80K,0,Passive Investor
4310D766BCD67A77BD26,2,2400.0,4380.0,2018-01-02,2022-04-21,1,1,0,1570,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
4317F440AF97EA33E36E,3,456.0,1843.0333333333335,2018-01-02,2021-06-17,1,1,1,1262,Predicted_Conservative,Predicted_CAP_LT30K,0,Passive Investor
431C0AF48780D6522F39,2,28.0,1400.0,2022-01-21,2022-01-21,1,1,1,0,Balanced,CAP_30K_80K,0,Passive Investor
431D8CF43C53DD5598BC,90,4456275.133333334,3881.706277777778,2018-01-02,2022-10-11,4,1,3,1743,Aggressive,CAP_80K_300K,3,Newbie / Infrequent
431DFF3E1EDE5F9700A9,1,535.744,4999.991603200001,2022-02-03,2022-02-03,1,1,0,0,Balanced,CAP_30K_80K,0,Passive Investor
431F16A390EB740EA81C,8,72.0,900.0,2021-03-19,2022-01-21,4,1,1,308,Aggressive,CAP_30K_80K,0,Passive Investor
432086881C1054E45552,2,926.698,1644.7036104,2018-01-02,2022-07-07,1,1,0,1647,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
43213362833B7BCFDA9F,79,256812.16666666666,4400.839278481013,2018-01-02,2022-11-30,16,1,5,1793,Balanced,CAP_30K_80K,2,Active Trader
4326E346FA05A9A30BAE,4,10.0,250.0,2021-03-19,2022-07-08,2,1,1,476,Income,CAP_30K_80K,0,Passive Investor
4328C655277EFEFC02C3,2,300.0,870.0,2018-01-02,2018-10-09,1,1,0,280,Predicted_Income,Predicted_CAP_LT30K,0,Passive Investor
4328FA7F7342E48BAF1C,10,30280.0,3351.624,2022-07-11,2022-08-29,3,1,2,49,Aggressive,CAP_30K_80K,0,Passive Investor
4330874E3889F7414596,2,878.0,728.74,2018-01-02,2021-06-11,1,1,1,1256,Income,CAP_LT30K,0,Passive Investor
4331FC9D05B64273B8EB,4,4797.034,16609.831734625,2018-01-02,2021-08-19,2,1,0,1325,Predicted_Conservative,Predicted_CAP_30K_80K,0,Passive Investor
4337C0B0AC902A3C878A,6,284.0,138.1765,2018-01-02,2022-11-29,3,1,1,1792,Predicted_Balanced,Predicted_CAP_LT30K,0,Passive Investor
